,Brown Thrasher,White-crowned Pigeon,Eastern Phoebe,Pileated Woodpecker,Brown-crested Flycatcher,Northern House Wren,Brown Noddy,Great Black-backed Gull,Northern Bobwhite,Red-necked Grebe,Philadelphia Vireo,Wilson's Warbler,American Crow,Savannah Sparrow,Red-cockaded Woodpecker,Pied-billed Grebe,White-faced Ibis,White-rumped Sandpiper,Purple Finch,Eastern Kingbird,Indigo Bunting,Great Blue Heron,Western Tanager,American Wigeon,Magnificent Frigatebird,Cerulean Warbler,Dickcissel,Common Gallinule,Red-shouldered Hawk,Yellow-crowned Night Heron,European Starling,Monk Parakeet,Eurasian Collared-Dove,Northern Harrier,Blackpoll Warbler,Canvasback,American Bittern,Horned Grebe,Horned Lark,Bullock's Oriole,Downy Woodpecker,Royal Tern,Caspian Tern,Red Junglefowl,Cape May Warbler,Tricolored Heron,Chestnut-sided Warbler,Neotropic Cormorant,American Pipit,Black Swan,Black-and-white Warbler,Tropical Kingbird,Marsh Wren,Mottled Duck,Eastern Meadowlark,Northern Waterthrush,Eastern Bluebird,Red-necked Phalarope,Common Tern,Blackburnian Warbler,Great Crested Flycatcher,Bank Swallow,Redhead,Northern Gannet,Yellow Warbler,Ruddy Duck,Common Goldeneye,Prairie Warbler,Olive-sided Flycatcher,Black Tern,Hermit Thrush,Ring-necked Duck,Snowy Plover,Northern Flicker,Yellow-billed Cuckoo,Swainson's Thrush,Yellow-bellied Flycatcher,Henslow's Sparrow,Wood Duck,Baird's Sandpiper,Common Ground Dove,Blue Jay,Sharp-shinned Hawk,Snow Goose,Say's Phoebe,Western Flycatcher,Black Skimmer,Boat-tailed Grackle,Black-headed Grosbeak,Sedge Wren,Merlin,Ovenbird,Northern Parula,American Oystercatcher,Chimney Swift,House Sparrow,Black-billed Cuckoo,Eastern Towhee,Wood Thrush,Mallard,Clapper Rail,Mississippi Kite,Franklin's Gull,Greater Scaup,Red-winged Blackbird,Sora,Yellow-headed Blackbird,Louisiana Waterthrush,Yellow-rumped Warbler,Lesser Goldfinch,Red-breasted Merganser,Helmeted Guineafowl,Snowy Egret,Common Loon,Northern Cardinal,Green-winged Teal,Wilson's Phalarope,Brown-headed Cowbird,Nelson's Sparrow,Black-throated Blue Warbler,Prothonotary Warbler,Cooper's Hawk,Northern Rough-winged Swallow,MacGillivray's Warbler,Hooded Merganser,Scissor-tailed Flycatcher,Purple Martin,Surf Scoter,Red-tailed Hawk,Rock Pigeon,Blue-headed Vireo,Lesser Scaup,Upland Sandpiper,White-crowned Sparrow,Pine Warbler,Gray Catbird,Orchard Oriole,Alder Flycatcher,Marbled Godwit,Bufflehead,Swamp Sparrow,Northern Pintail,Palm Warbler,Rusty Blackbird,American Goldfinch,Scaly-breasted Munia,Greater Yellowlegs,Buff-breasted Sandpiper,Killdeer,White-winged Dove,Magnolia Warbler,Scarlet Tanager,Western Barn Owl,Swainson's Hawk,Willet,Broad-billed Hummingbird,Song Sparrow,Wood Stork,Blue-winged Warbler,Indian Peafowl,Pectoral Sandpiper,Summer Tanager,Wilson's Plover,Northern Shoveler,Cedar Waxwing,Loggerhead Shrike,American Coot,Black-throated Green Warbler,Kentucky Warbler,Great Horned Owl,Eastern Screech-Owl,Mute Swan,Broad-winged Hawk,Semipalmated Plover,Allen's Hummingbird,Veery,Parasitic Jaeger,American Robin,Great Egret,Black-crowned Night Heron,European Herring Gull,Yellow-bellied Sapsucker,Cliff Swallow,Red-headed Woodpecker,Harris's Sparrow,Western Sandpiper,Willow Flycatcher,Swallow-tailed Kite,Bell's Vireo,Common Yellowthroat,Solitary Sandpiper,Bald Eagle,Couch's Kingbird,Yellow-breasted Chat,Semipalmated Sandpiper,Winter Wren,Acadian Flycatcher,Nashville Warbler,American Kestrel,Gull-billed Tern,South Polar Skua,Stilt Sandpiper,Anhinga,Fulvous Whistling-Duck,Spotted Sandpiper,Calliope Hummingbird,Field Sparrow,Gray Flycatcher,Turkey Vulture,Bronzed Cowbird,Groove-billed Ani,Barn Swallow,American White Pelican,Long-billed Curlew,Warbling Vireo,Black-throated Gray Warbler,Broad-tailed Hummingbird,Laughing Gull,Wilson's Snipe,Fork-tailed Flycatcher,Least Tern,Canada Warbler,Rose-breasted Grosbeak,Hooded Warbler,Wild Turkey,Ruby-crowned Kinglet,Barred Owl,Muscovy Duck,Fox Sparrow,Shiny Cowbird,White-eyed Vireo,Little Blue Heron,Northern Mockingbird,Grasshopper Sparrow,Bobolink,Brewer's Blackbird,Lark Sparrow,Ash-throated Flycatcher,Iceland Gull,Long-billed Dowitcher,Osprey,Black Scoter,Gray-cheeked Thrush,Bonaparte's Gull,Bridled Tern,House Finch,Vermilion Flycatcher,Black-bellied Whistling-Duck,Tree Swallow,Black-headed Gull,Vesper Sparrow,Black-necked Stilt,Forster's Tern,Least Sandpiper,Long-tailed Duck,Black-whiskered Vireo,Gray Kingbird,Brown Pelican,Golden-crowned Kinglet,Green Heron,latitude,Chuck-will's-widow,Glaucous Gull,Sandwich Tern,Virginia Rail,Lesser Yellowlegs,White-throated Sparrow,Cave Swallow,White Ibis,Brown Booby,Red-eyed Vireo,Worm-eating Warbler,Sooty Tern,Golden Pheasant,Hairy Woodpecker,Gadwall,Black-chinned Hummingbird,Canada Goose,Whimbrel,Black-bellied Plover,Purple Gallinule,White-breasted Nuthatch,Glossy Ibis,Ruddy Turnstone,American Woodcock,Carolina Wren,Painted Bunting,Red-bellied Woodpecker,Brown-headed Nuthatch,Tufted Titmouse,Great-tailed Grackle,longitude,Mourning Dove,Pine Siskin,Western Kingbird,Red-breasted Nuthatch,Sprague's Pipit,Pacific Loon,American Golden-Plover,LeConte's Sparrow,Lesser Black-backed Gull,Lincoln's Sparrow,Limpkin,Inca Dove,Dunlin,Piping Plover,Sandhill Crane,Blue-gray Gnatcatcher,Chipping Sparrow,Common Nighthawk,Clay-colored Sparrow,Swainson's Warbler,Greater White-fronted Goose,Tennessee Warbler,Swan Goose,Ross's Goose,Blue Grosbeak,Peregrine Falcon,Bachman's Sparrow,Golden-winged Warbler,Eastern Whip-poor-will,Bay-breasted Warbler,American Avocet,Short-billed Dowitcher,Baltimore Oriole,Ring-billed Gull,Dark-eyed Junco,Graylag Goose,Reddish Egret,Brown Creeper,Roseate Spoonbill,King Rail,Rufous Hummingbird,Common Grackle,Fish Crow,White-winged Scoter,Belted Kingfisher,Least Flycatcher,Buff-bellied Hummingbird,Black Vulture,Seaside Sparrow,Red Knot,Ruby-throated Hummingbird,Eastern Wood-Pewee,Double-crested Cormorant,Carolina Chickadee,Sanderling,Orange-crowned Warbler,American Redstart,Blue-winged Teal
Brown Thrasher,1.0,0.026090354256412398,0.04260435950600568,0.05758361914923073,0.01228799547114961,-0.012271863405363655,0.006565479359975411,0.013346509971970436,-0.01941911625643767,-0.003777115391269128,0.04979524281973406,0.0339907413758999,0.048396996883053024,0.04590985200520548,0.011051286621329988,0.05929580069022187,0.06042406297940958,-0.008696264475356017,0.011396873252888406,0.03425783684625347,0.021668478528250112,0.012432899262410998,-0.002251428324769565,-0.04665965482687697,-0.0092401386553954,-0.006984215811983137,-0.01474198561319192,0.012892003929516647,0.055610260753662794,-0.002021935809448391,0.0014226177187596535,0.05784322774558532,0.027334845638574225,0.011037261254085029,0.0012125685338016756,0.04878527511490966,-0.0006195253306161836,0.005384858709659218,0.04353682173403376,0.03767293382641024,0.02180547568983967,0.026580835567489833,0.0592602233867605,0.025411207665099207,0.027332043728986337,0.06628626344408246,0.11140754726849662,0.06762472198438285,0.05524886961415445,0.042744529100499425,0.010703662871481603,0.0137300720513775,-0.06641002662636868,-0.05240911377322707,-0.05004792262571211,-0.050337600356833025,-0.010018594381454537,-0.00016534478857413808,-0.042155579698431346,-0.022390450380136945,-0.02592967919462875,-0.030288161828254685,0.015030858110237114,0.06327615122508591,-0.005560103926786433,0.011345277670460951,0.05563419733953679,0.005305167604735355,-0.022426612302171054,-0.04888969112481875,-0.02878167414817892,-0.017568075767940082,0.006286541336804563,-0.01996400458094946,-0.039097811039617264,-0.03508571427930514,-0.036190880840147474,-0.01438204311996792,-0.02471890099996045,-0.009568398715188834,-0.029144192347007065,-0.03484222719646457,-0.012148816754862322,-0.005088713809890161,0.0032684696122634647,-0.03834944557118364,-0.03515955175060187,-0.02785176021209626,-0.04386687959760405,-0.02475886063718657,-0.05028309519182933,-0.0757849200751365,0.002355614010000071,-0.0403384616905992,-0.015297537901041445,-0.0473827489141575,-0.037509806024534714,-0.05520504487957575,-0.023018527510668695,-0.0322408345182507,-0.06153439893889181,-0.02715966774940969,-0.016096511021281627,-0.031300340436868516,-0.017281806084255814,-0.040184477157544085,-0.018611792050761,-0.03225439488632659,-0.04673675539219929,-0.011466135397718919,-0.030180685891465556,-0.04779742236397765,-0.026277782795169922,-0.03537727742442505,-0.03173689708736856,-0.05100727672068863,-0.012060860767370278,-0.03299397720152471,-0.024249260549506935,-0.020382598778611385,-0.01577062899382015,-0.02815417532140527,-0.03682084005319222,-0.003545196230237226,-0.062164372088450943,-0.014099148401509984,-0.051756178472089076,-0.04660843319190871,-0.03776793828592362,-0.05689371976168329,-0.028113755545166322,0.003957225521768698,-0.04005612636314308,-0.007805948102906585,-0.022507165169267044,-0.011880440422483568,0.0023919328541178644,-0.06281562761914262,-0.043274471629628636,-0.023507565975842904,-0.03537399474877769,-0.04845909486626501,-0.033490587989677884,-0.030463899797722675,-0.030357068536417155,-0.009252897844113359,-0.046247864853316625,-0.01747874804967104,-0.009428952581697398,-0.008885661594246625,-0.013638707829804418,-0.008353694656846189,-0.013281872438290663,0.024281067110143488,-0.01692561383727268,-0.0032724701898685375,0.007173292247064874,-0.004707837022591965,-0.0004596422930411206,0.0017899333958121026,-0.029185266507169193,0.011498666722612998,-0.0194802204431377,-0.043933095773114224,-0.010283834280035603,-0.04842478432142049,-0.007404106471300994,-0.0231977865098792,-0.03743611785508223,-0.03742316133369756,-0.001962290669210172,-0.041698064838388074,-0.035204236050835544,-0.015233861728734555,-0.03289193122014791,-0.006620364298288658,-0.034322655147037966,-0.016145004057207202,-0.022736658295085733,-0.0046667769520682256,-0.026329715641512225,-0.019031482170362254,-0.018282223859563903,0.002597059537393641,-0.018087847682209716,-0.076226577135353,-0.05433009346489716,-0.05041919747796554,-0.030377497054076805,-0.046508580979801775,-0.010171751642581469,-0.0004375473127809148,-0.01017567420499177,-0.05859335006830846,-0.051142055160736936,-0.019319243105491785,-0.026989213151285437,-0.03411391353710194,-0.012363071677376956,-0.02386679204598957,-0.05497735596064315,-0.022207525932599118,-0.04020748195995333,-0.031426153326941354,0.02003607103850094,-0.015638740592068955,-0.014060340661311803,0.0008741519054526506,0.004480470471548563,-0.04339844906060384,-0.06182017769079826,-0.05207814172490978,0.032125403577468285,-0.019413350062700827,-0.020642089986434343,-0.01743607431182826,-0.037415001795798535,-0.00455699568798046,-0.025181284638770438,-0.0038655426201080574,0.007867677818445964,-0.035277638323796295,-0.030088807023835314,-0.04732400649733181,-0.007948221416764037,-0.032617091531139925,-0.015311239731891827,-0.028716511452159043,-0.03914276432234778,-0.025338743308078674,-0.03730594568062895,-0.03141552841783619,-0.03201012227756524,-0.008417090845583643,-0.008104787718355813,-0.043460330894210385,-0.016952312372364556,-0.030623885746739465,-0.028339635029776006,-0.0394594289322116,-0.013427149261368823,-0.037170781838873894,0.001348782566100705,-0.023686584881522952,-0.038840998581429274,0.0017212208024497597,7.674605010356916e-05,-0.009116694744829854,-0.02405412208055812,-0.025602341466834003,-0.010471065751436255,-0.03155666913701905,-0.014730197771978622,-0.0390943270215879,-0.01728370937180045,-0.046891159402458735,-0.03240185075970027,-0.03845061278339845,-0.05835503391764407,-0.00818418487609689,-0.026659152441582245,-0.07471577161781294,-0.031053329629963433,0.020160626996392605,-0.03563061047296512,-0.023370186977528618,-0.013097858396839046,-0.016390358487474346,-0.022631543576615634,-0.03286708091103229,0.0005926037385353666,-0.03605934471754313,-0.04532308457848824,-0.038872417574231835,-0.00026344222959789367,-0.015938256117843483,-0.00206638114766748,-0.04446711106345936,-0.05726699333412336,-0.030772545470177614,-0.026644029498794686,-0.021764086158641793,-0.024327223527124804,-0.038088725392261706,-0.038020329089308656,-0.0626070827286009,-0.02758738555230357,0.0029366583667590047,-0.031309834003371236,-0.022280634973148028,0.0009661311339535139,-0.01868666944631744,-0.0224325676731209,-0.050344817101380814,0.006184823623534863,-0.06479026145625458,-0.04477100144117396,-0.01748627092162482,-0.01838573905215819,0.02780194545149691,-0.020801923793170193,-0.050929348106165666,-0.00657883988684501,-0.026335630166986833,-0.026095296027275974,-0.021349484225913914,-0.02054643457104159,-0.046991061033800734,-0.010471189791673299,-0.03897826358444122,-0.04667650988966585,-0.016110869466402788,-0.0167907442839755,-0.028165098613382348,0.019425312013385748,-0.018592574144966817,-0.030480770477664263,-0.013331087159882194,-0.03801387740290286,0.007679317612568087,0.00022492264792942665,-0.008145058042019123,-0.01626338190039496,-0.025582115676020256,0.026985444546704384,0.0036959237278095286,0.03783805017532428,0.020020279399770226,-0.023411086030717735,0.014687656065404958,0.006080343966152269,0.0056503877391720254,0.023910863746683948,-0.02376380763179711,-0.017051615926296945,-0.014200655736176227,-0.011509172019037499,-0.036483074209979836,-0.039184720440169685,-0.022974316587493247,-0.0015631453971321858,-0.04669908875211133,-0.016931055663885,-0.014987921530923688,-0.03181907805159334,-0.03378999289990883,-0.021465737687276467,0.0421386278062891,-0.002731959908987293,-0.01605742900281968
White-crowned Pigeon,0.026090354256412398,1.0,0.09241918443748345,0.107781788824756,0.07151207006490917,0.06956204080377164,-0.005698914066210283,0.028514595061443392,0.00804373067050848,0.05665122865032803,0.05716076217876687,0.04830315696599411,0.03560591774003762,-0.04797264520744167,0.027176283812208723,0.018043931693439756,0.03961850983425527,-0.018993116457977313,0.026104820081674827,0.020049561078041858,0.03824252876019203,-0.029990395808660666,-0.019570744528921477,-0.010384846230645159,-0.024727907346096794,0.005102992471060538,-0.011827756702586956,0.014050814109869214,0.01555262903097642,-0.0010573691726091527,-0.02139525608957324,-0.021301032139987124,-0.02898282026324188,-0.026601888603116065,0.01838550111558834,-0.0094611817159149,-0.012230160738402404,-0.05592696196429678,-0.05032431376622838,0.02918683349618741,0.009792580925979373,-0.046434820254893525,0.07123003094921566,0.01461276873006773,0.007326102496884938,0.016836287530089315,0.0254672915768126,0.034966168657609036,0.07971199718716591,0.0655497171001998,0.006271671574077596,0.05787274440084543,-0.04703199290963867,-0.04231722788054918,0.007864495894854221,-0.026182131725049452,0.012857889295684323,-0.01607450216343133,-0.046197667482414,0.08058515760665226,-0.0006508996060347875,0.03721336588551956,0.025572724324349788,0.028297969578573685,-0.006668534857946523,-0.0005116832082742304,0.05859742308669736,0.006766057320227365,0.01178866109329192,0.01340101539488463,0.01920599351638363,0.014418953995542147,-7.052754851010494e-05,-0.015081400309712978,-0.057023999890649185,-0.01861288733546728,0.044801412977538174,0.006054232095139437,0.027480189998820948,0.011887266213097688,0.00966801199506267,0.00031293460492007547,-0.012487267776382713,-0.023697439670908316,-0.010674111247762309,-0.02188409729033807,-0.018672544437236024,-0.03033950269872163,-0.02611751239915235,0.004029466954874522,-0.01565403214114552,0.01948243057461765,-0.008786129101599925,-0.006044705586408559,0.005070314252483375,0.014026492940398781,-0.025892792828894208,0.020666146245075366,0.018342303340988585,-0.011668388617803126,-0.029583093300819915,0.01134292533140151,-0.014156504201858848,0.0064806865332233355,-0.0011893631388597682,-0.030374129120349307,-0.010404539005225096,-0.028352317583141936,0.005782470363431014,-0.014948365168295407,0.03124370527307283,0.04694502463096843,-0.0040807952695838855,0.004785547453721551,-0.046661724408343874,0.0019253789962844008,-0.0390120679069412,0.004102765912980057,0.017374231684991963,-0.04429531049639317,-0.003112014158514234,0.04273163023692911,0.00749049367117062,0.004358510905785749,-0.0005756796698935759,0.004987568599718558,-0.002608613849533268,-0.012580023241773458,0.012002083711928804,-0.005744344669442991,0.0008897857771257106,-0.008969698158865468,0.00023587801355637742,0.006514000607853091,0.0020990669635533015,0.006160738413422573,-0.0012289141837752084,0.013742101283306937,-0.011841949836991645,0.03708233797734166,-0.009235129637762513,-0.018167100909845246,-0.013626835542044443,-0.021115115933107265,0.006731759595775409,0.02559833101420867,-0.000993066780122967,-0.02596134032412365,-0.013920178235970405,0.02080343809044692,-0.00041779493864541696,-0.017773951743455148,-0.01694857003419131,0.005146131496305564,0.00487650807214609,0.013377789102086386,0.02743026802393674,-0.022962375856802178,-0.012398576186165274,0.007131300404601293,0.032184242370801884,0.011754630692008227,-0.005290203873899477,-0.00453861712548146,0.0494789516321279,0.026901033066811166,0.03849864415940764,0.019621352384242167,-0.019549940951516142,-0.0035118584490315932,-0.012083813461932396,-0.023240301472883144,0.002556925942765998,-0.007441348712613697,-0.003971325928183942,-0.004491571560386484,-0.013655700982230042,-0.03982318203417088,0.01290823172319251,-0.00439892537490335,0.0169315766756343,0.013997661494397089,-0.007989019012747534,0.007606006070023894,0.0895266854932491,-0.0005631296547958334,0.010744749733768138,0.009883125977953195,-0.004844864372426094,0.010502482491760579,0.005286731860907766,0.008010709859573563,0.019125522755221235,0.00972206905830368,0.019532281086781175,0.003954189494877212,0.009784777840083142,-0.010458338127121705,-0.022592143676357986,-0.004729573280095659,-0.000907324474519267,0.013743155395492085,-0.008717290928473002,0.03553032380084494,0.013485201978938594,0.007185288419306529,-0.020104323949041734,-0.0004403721709761773,0.014708254091886594,-0.03458413453517,0.007087665896707694,-0.01340535449721891,-0.02643076189664301,0.008796228156088671,0.042965797063195144,-0.010269894141640933,-0.0044381125423592835,0.011826439990983154,-0.007207381397717771,0.014687861658569116,0.008655851309555394,-0.012002759236321792,-0.012876522918052928,0.02167381285763972,-0.025532510490273334,-0.023390662927312626,-0.022574634974573862,0.0033814931417848614,-0.013973277143981503,-0.020099039666769385,-0.023341105005192094,-0.004791722610014685,-0.01710271458211113,0.006717330303609274,0.0087184979753275,0.0324956765571621,0.026221272062566463,-0.02027432508206633,0.026771354916803325,-0.030121581494716144,-0.011199937001473608,-0.002609192892757034,0.04702906938729341,-0.005685122553707367,-0.0165107435790273,0.01047802493608603,2.539045462937742e-05,0.026962482313613242,-0.0243092866764708,-0.041097028314673205,0.0103964607260839,0.011166774596169006,-0.012813901769900011,0.013711105714595172,0.0048632010259298305,-0.009510230027116517,-0.0021870977375237012,0.008246834479566022,0.03040038787644723,0.021227645571698168,-0.04223925932520663,0.03058416622784197,-0.01622518785212047,-0.04954881508938431,-0.006157731320644142,-0.007799210376945372,-0.016995825984662264,0.009498994806006238,0.022516769422143364,-0.03381065882911137,0.00833244915862327,-0.014307577959122193,0.02003756594148034,0.010289564779580969,-0.013999228861408492,0.016495911807295278,-0.016728431385659354,0.005717149924162699,-0.008708570914383316,-0.011701346373657318,-0.02236600697088195,0.017872741463187906,0.01926280965684487,0.013389964303800524,-0.002408631795191311,-0.030170941096381295,0.0035692379782531324,0.012315925845076526,0.017862281231275937,0.00643324382270224,-0.005346482830420858,0.012535823377622915,-0.04695040773222551,0.030620217688186537,-0.02219078310564031,0.07126475142371615,0.07512474047919032,0.016706833438925008,0.0011594936002568765,-0.008119350122725922,-0.024439882293495547,-0.020859559278616643,0.013759360604150074,0.03169922441243176,0.05570721392100146,0.05192616964972803,0.058563203775415885,0.06432197414639168,0.008625192669758638,0.08120241599688462,0.04481255331985353,0.009576585975111572,0.034002998636062785,-0.006922003335425784,0.020515457650612152,0.03059397126037272,0.06586492381085447,0.02459923193907843,0.02750601630316193,0.05085821733933687,-0.028432603985252932,-0.03450804170383303,-0.004166284522949531,-0.006862831865231876,0.012217225154451367,-0.03715967130700634,-0.006353349822490834,-0.012232061955005532,-0.04256597109979064,-0.00772808347644004,-0.008022510055994699,-0.03643753113374578,0.0028183491961033137,-0.04268440594271697,-0.014644202642698782,-0.0035333241159561627,-0.030718727719876576,-0.024206996010634384,-0.0004551330893117721,0.01713833306222422,-0.02616902350952685,-0.008185745902897836,0.008702088642668531,-0.027491270519812986,0.017035666719195795,0.013168129290604454,-0.0152885866280474,0.030733337233484172,-0.003542332285459586,-0.0017127268579161378
Eastern Phoebe,0.04260435950600568,0.09241918443748345,1.0,0.12866806471882336,0.08871921541856641,0.05103047195167193,0.03795987037847968,0.0380746115499281,0.05472019604077481,0.018564969801059386,0.037355187338183556,0.030995607799775324,0.03194941076518431,0.0134753133683496,0.017930319375523834,0.053503911560367774,0.06691416602719379,-0.006186825373065294,-0.000746824970755966,0.011858371650478946,0.004875996924633656,0.03444871580861591,-0.009344158171872893,-0.02073910925257117,-0.03213242909369588,0.00880069834125414,0.02497613088602005,0.02087259415483271,0.05612785873409619,0.00985153306132334,0.0027739434693324592,0.05832399535871932,0.024449854796910284,0.00972033887543813,0.05305077502378777,0.12973258951716654,0.0075420207111875255,0.018759897188209536,-0.010279573522797422,0.0384469200791654,0.03807612856302305,0.028108539994072437,0.07153519048556778,0.09600491638533973,0.05060379522604074,0.05618596879745577,0.07395688232040518,0.059630451275264805,0.09371367559378836,0.04200418317492309,0.007734837770893407,0.047129452665923686,-0.034325375922772856,-0.05976534353387479,-0.06756690799913238,-0.05407286721807199,0.016589663359480217,-0.00037213924203663987,-0.02882430879085733,-0.010820984753955577,-0.0399198603220767,0.018538023616765716,-0.0009996525870610959,0.018967960173106684,-0.017580252635095314,-0.02093130955317595,0.025504205923201805,0.01897811433421273,-0.02894914416987267,-0.00544232503797107,-0.034262767883190326,-0.035518071667415614,-0.029267619404422646,-0.05143969368090844,-0.05036453449043911,-0.03159109597564964,0.004971875517909654,-0.04346521893909674,-0.01243235483686252,-0.03291476480387161,-0.013844122070022868,0.0063900646917413335,-0.07318660148990543,-0.052780336032786465,-0.017729080347388754,-0.06488834228001401,-0.10634970824520694,-0.05218943167226598,-0.03600466527119604,-0.046626020062224716,-0.04400619153415831,-0.03567475930349364,-0.0427144933317952,-0.030845989678158107,-0.025705037110102025,-0.032554885284165974,-0.057732370398004905,-0.005783840625988906,-0.06811883557822546,-0.0637701359684057,-0.06795446139922191,-0.03583957674461671,-0.061640834941288095,-0.018627314699298108,-0.0566426376722672,-0.03690361673641533,-0.04439939581851232,-0.10966284370975535,0.020775214681161558,-0.04692858926535154,-0.04945524037409296,-0.056308701653619425,-0.01675305388862119,-0.04194675875169452,-0.036989994701235526,-0.04077603313894114,-0.04366505203304457,-0.0658444666988884,-0.03633325125036066,-0.07798907592574018,-0.014415483897737466,-0.026189215418619897,-0.014687597195871562,-0.04405767103178528,-0.02114580191671782,-0.010700119449620201,-0.058793487175022946,-0.010033983602713858,-0.02793921745797529,-0.08387851911712085,-0.04249563022503417,-0.07466633738335675,-0.015981886274780775,-0.05572191870653798,-0.03292006637869893,-0.027544388128170144,-0.019930310053072175,-0.08314855699611672,-0.06347877386862376,-0.020693096981701426,-0.0455291630711932,-0.051637377533844855,-0.055475689260304065,0.0073503409913929845,-0.04920942994983784,-0.021505825283107637,-0.04030144946307616,-0.03820242398863396,-0.021433277807658326,-0.03881024967479565,-0.04687478819432012,-0.06181820450827776,-0.02482466719093587,-0.0268063317546933,-0.016871439512957692,-0.013033865371891641,-0.02576199003083684,-0.04630570446717854,-0.025496829472848048,-0.045613894662031446,-0.04892007415411929,-0.058528903744615106,-0.03976853202152219,-0.03716539994447792,-0.035312179623145645,-0.016801085561553783,-0.01604240085203853,-0.03032639262563429,-0.03677273780205399,-0.009094826491236845,-0.07889255215690079,-0.058791105783826465,-0.044015070233902776,-0.031493337463830956,-0.05360660076088886,0.0009357801235872444,-0.03882648042805587,-0.009918490563743797,-0.0026431601383771343,-0.05582530504358277,-0.03054546540305927,-0.007337933479028657,-0.033357741944759635,-0.05517081775920218,-0.017411622100437868,-0.06299935516002221,-0.015174058470858127,-0.06215266991190015,0.005111358309729554,-0.050306352969948634,-0.05929255504700432,-0.008791108708114111,-0.00797075331947027,-0.04881878186527115,-0.027983754066457766,-0.04206841005433724,-0.023245044012094106,-0.05847585020322214,-0.022899131163764713,-0.0275925876155748,0.0021075340277458207,-0.026810477633489933,-0.04281001406547412,-0.01551786561493887,-0.03270114061296776,-0.04796792953844203,-0.0258376279734553,-0.024875756414179113,-0.057905301847019364,-0.057264884242125946,-0.02176042244635532,-0.017625268215741313,-0.014047829230920898,-0.0369790090935253,-0.01493502313643863,-0.03164454982125688,-0.052014934599410693,-0.06316022471329354,-0.05515365763231336,-0.03564556045581211,-0.04292537828231974,-0.03171578867576917,-0.06807071971464156,-0.05644137929980004,-0.030914597887314876,-0.0378936278162892,-0.030755042766143482,-0.04593764145308844,-0.0526103383662517,-0.041940977057280025,-0.03247878174040037,0.012757982422551077,-0.07311143118410786,-0.05394306269956373,-0.03323541919422498,-0.048016262425530275,-0.028400731933683556,-0.03431727192846374,-0.018912682943897308,-0.024916494538125278,-0.05500042333607952,-0.042730911786092535,-0.03382137213675068,-0.02501791262599265,-0.009702632257304025,0.0004284807483985455,-0.020264749946685284,-0.005110378178040152,-0.08786536932060755,-0.06915871341928423,-0.014505452078134043,-0.027392584302799672,-0.053248051707915224,-0.06128468438106281,-0.03824684616361751,-0.03453592236965032,-0.05070912260205975,-0.005211953124303327,-0.04184306966433228,-0.048486344092926376,-0.03480927151373213,-0.04187675872266894,-0.036254996211431294,-0.048361111879716354,0.005494936237881708,-0.03833464702778108,-0.013542722055739946,-0.07258492015321448,0.005514198638255808,-0.03742207463864343,-0.023277868077438757,-0.04304807747582763,-0.0265125498788363,-0.059852552345332516,-0.026781975525539962,-0.019382243855095866,-0.04384913102896823,-0.010464548031157737,-0.024650466757223616,-0.05210153459939584,-0.06576274622437076,-0.043348150621980046,-0.03354504047638173,-0.016208638644647954,-0.008451875571777526,-0.04697759463997377,-0.05193757117747451,-0.025834596844903347,-0.04892153838720223,-0.08401980150155755,-0.0621610379559879,-0.027641870820166697,-0.049319144698455664,-0.008795032550558753,-0.051394031285712856,-0.046054853674664366,0.028266794685495585,-0.03756258271819109,-0.02767837750972873,-0.04108632020975121,-0.02814658462317187,-0.02187719179379149,-0.004968831303565361,-0.03184525761155604,0.014828819364755948,-0.028337275527074206,-0.036360327235030104,-0.007435024736571082,-0.06470684550611427,0.021539988525522455,-0.023202797523459415,-0.01554573867574996,-0.05267394124639426,-0.07901806018169288,0.0064038184845110055,0.051085981438877014,-0.009579856925286147,-0.015545315388523925,-0.008769409150555612,0.012382887145321451,-0.061110511812302766,-0.04107331109000288,-0.006469895756653223,-0.03309485236944964,-0.005405265290848961,-0.03484665377866228,0.016873733924509075,-0.005323691048618278,0.010289209171074365,0.004006436673761716,-0.0008835029626118357,0.009625065929049333,0.013528640402204565,-0.027517710708558726,-0.06027612787188223,-0.040815239879337155,-0.06643074074550559,0.003886159901293024,-0.022044664856617362,-0.06548685695825973,-0.10176873897471911,-0.04363353213792088,-0.07108598188709245,-0.05737124803292075,-0.051262815210496276,-0.0745111829453343,-0.045621182779798625,-0.002920260042724617,-0.013957278281587916,-0.025696866603779525
